true_values,1024-128-512-768,256-1024-768-512-768-128,512-256-512-128-768,768-128-512-512-1024-2048,128-768-256-512-768-768,512-768-256-128-512-1024,768-768-512-2048-256,256-256-256-1024-768-128,256-512-2048-256-256,768-768-2048-128,1024-256-2048,2048-2048-256-1024-2048,1024-512-128-768-128,768-1024-128-256-2048,128-512-1024-256-512-1024,512-512-512-128-128-128,128-128-2048-768-256-2048,512-2048-512-512-256,2048-256-256-128-128,2048-128-1024-1024-768,512-512-768-2048-512-1024,128-2048-128-768-768-512,256-256-256-128-512,256-128-768-768-512,1024-256-128-128-256,128-256-128-512-768-768,512-512-768-768-128-128,768-512-512-512-2048,512-768-512-768-512,512-128-256-2048-256,512-128-256,768-512-2048-256-128,512-128-512-128-1024,256-768-256-256-768,128-128-768-768-2048-768,1024-2048-256-1024,768-1024-1024-128-256,512-512-512-768-128-768,512-512-1024-128,512-128-256-2048-768,256-256-768-768-128,768-2048-1024-256-2048,128-256-1024-768-2048-512,128-512-768-2048-1024-2048,1024-512-256-512,2048-768-2048-2048-256,512-512-128-256-128,128-1024-512-256-1024-1024,1024-1024-512-128-2048,128-128-512-256-128-768,1024-256-128-2048,1024-768-2048-512,512-256-256-128-512,1024-256-256-512-128,1024-1024-512-256-768,1024-512-768-256-128,512-768-1024-128-768,512-256-512-512-1024,1024-256-256-128,2048-1024-2048-128-1024,256-256-1024-256-768,1024-128-256-2048-768,1024-256-768-256-2048,128-256-512-128-512-2048,1024-1024-256-768-2048,2048-1024-512-512-768,512-1024-128-128-512,768-512-128-128-1024,128-512-256-512-128-1024,1024-256-512-128-128,512-128-256-1024,512-768-1024-256-1024-2048,512-768-128-768-128,768-512-768,256-256-128-768-256,512-1024-256-256-256-2048,2048-768-128-2048-1024,128-768-256-2048-256,128-512-1024-768-256-128,1024-1024-768-2048,512-1024-512-768-768-2048,128-768-128-2048-128-768,512-2048-1024-128-768,512-512-2048-128-768,128-512-256-768-512-512,1024-512-768-1024-256,1024-512-1024-512-768,512-2048-1024-128-512,768-1024-2048,128-1024-768-128-2048,2048-1024-256-512-768,128-256-1024-512-128,512-768-1024-768,512-512-768-256-256,512-768-1024-256-256,512-512-768-512-128,1024-512-1024-768-512,256-2048-1024-512,1024-2048-1024-256-128,256-128-2048-256-512
5.19,4.974052906036377,4.344249725341797,4.201006889343262,4.4911088943481445,3.8872756958007812,4.950567245483398,4.0360612869262695,4.250458240509033,4.731624603271484,3.9098305702209473,3.9975366592407227,4.59393835067749,4.739296913146973,4.007486343383789,4.7674665451049805,5.200729846954346,4.330373287200928,4.769928455352783,4.570414066314697,4.843110084533691,4.176012992858887,4.347523212432861,4.360987663269043,4.357002258300781,4.393695831298828,5.172282695770264,4.671268939971924,4.53074836730957,4.452608108520508,4.0586957931518555,4.071343421936035,4.208260536193848,4.204967021942139,4.280214309692383,4.083245277404785,4.438361167907715,4.537379741668701,4.827526092529297,4.574378967285156,4.281177043914795,4.151366233825684,4.632381439208984,4.2335333824157715,4.767568588256836,4.187373161315918,3.9639854431152344,4.6097002029418945,4.179393291473389,4.454995632171631,4.200823783874512,4.0506978034973145,4.189640045166016,4.340747356414795,4.198350429534912,4.433658123016357,4.416345596313477,4.187616348266602,3.8556644916534424,4.231266021728516,4.4289631843566895,4.1758317947387695,4.325846195220947,4.177707672119141,4.256237030029297,3.9191489219665527,4.484920978546143,4.531935691833496,4.260627746582031,4.536126613616943,4.021347999572754,4.576925754547119,4.372222900390625,3.9299395084381104,4.147470951080322,4.441463470458984,3.9813380241394043,4.6586012840271,4.929722785949707,4.259431838989258,4.9111199378967285,4.268452167510986,4.385889530181885,4.926614761352539,4.351221561431885,4.4419264793396,4.519555568695068,4.271551132202148,4.2679829597473145,4.595206260681152,4.967990398406982,5.332195281982422,4.358630180358887,4.431024551391602,4.169989585876465,4.409939765930176,4.037073612213135,3.9756288528442383,4.911014556884766,4.321015357971191,4.260153770446777
5.22,4.627473831176758,5.152660369873047,4.979959011077881,4.69999885559082,4.7847723960876465,5.5625104904174805,5.088299751281738,4.4036407470703125,4.869897365570068,4.7132720947265625,4.493789196014404,5.125779151916504,4.924952030181885,4.237668991088867,4.172628879547119,4.491921901702881,4.217511177062988,4.551353454589844,4.479614734649658,4.95045804977417,4.692263126373291,5.386473655700684,4.097801685333252,5.128218173980713,4.3220744132995605,5.244892120361328,4.11573600769043,5.4315104484558105,4.985608100891113,4.706005096435547,4.169704914093018,4.933584690093994,4.607030868530273,5.67282247543335,4.301223278045654,4.975447177886963,4.314694881439209,4.574958801269531,5.063911437988281,4.507639408111572,4.428163051605225,4.395538330078125,4.701315402984619,5.2357892990112305,5.231322288513184,4.348455429077148,4.868334770202637,4.162749290466309,4.703222274780273,4.086879730224609,5.225448131561279,4.894073486328125,4.5215044021606445,5.259525299072266,5.368919849395752,5.199560642242432,5.272754669189453,5.343699932098389,4.707965850830078,4.340669631958008,5.242445945739746,4.6707072257995605,5.081226825714111,5.148714065551758,4.811476230621338,5.157764911651611,4.087375164031982,4.064731597900391,4.585212230682373,4.102917671203613,4.382969379425049,4.755593299865723,5.006567001342773,4.905559539794922,4.893100738525391,5.024966716766357,5.076578140258789,5.089591979980469,4.497740745544434,4.957726955413818,5.111494541168213,4.37483549118042,4.900844097137451,4.590437412261963,5.642426013946533,5.528941631317139,5.0323638916015625,3.9541149139404297,5.039111137390137,5.058481693267822,5.473004341125488,4.806473731994629,4.664626121520996,5.011734962463379,4.525180816650391,5.2061591148376465,5.384930610656738,4.942041397094727,4.734747409820557,5.183207988739014
5.24,6.755246639251709,6.544233322143555,5.840153694152832,6.612329483032227,6.492917537689209,6.548380374908447,5.87900447845459,6.334437370300293,6.102241516113281,6.487981796264648,6.160996913909912,6.115519046783447,6.339064598083496,6.138152599334717,6.489658355712891,6.170241832733154,6.262766361236572,5.82460880279541,6.069972991943359,6.709125518798828,6.6052374839782715,6.086171627044678,5.58192253112793,6.09835147857666,6.505524635314941,6.251968860626221,6.22483491897583,6.153461456298828,5.818791389465332,6.265301704406738,6.063297271728516,6.001245498657227,6.261861801147461,5.864944934844971,6.0801472663879395,6.230441093444824,6.191389083862305,5.879165172576904,6.195749759674072,6.4572434425354,6.299849033355713,6.139213562011719,6.434955596923828,6.134839057922363,6.14122200012207,5.766765594482422,6.365999698638916,6.232089996337891,5.736336708068848,5.952113151550293,6.304965972900391,6.174317836761475,6.182178974151611,6.086187362670898,6.280696868896484,5.999076843261719,5.914510726928711,5.694647789001465,5.928660869598389,6.681128025054932,6.211165904998779,6.240389347076416,6.163913249969482,5.851021766662598,6.597352504730225,5.6721673011779785,5.94160270690918,5.914303779602051,5.881712913513184,5.911173343658447,6.0426554679870605,6.056676387786865,6.164593696594238,6.149343967437744,6.411307334899902,6.421316146850586,6.903308868408203,6.689672470092773,6.103705406188965,6.322843074798584,6.945348262786865,5.764580726623535,6.535918235778809,5.761184215545654,6.050220966339111,6.5378570556640625,5.996473789215088,6.308950424194336,6.508917331695557,6.051572322845459,6.21223783493042,6.6381659507751465,6.058169841766357,6.1151509284973145,6.240605354309082,6.926433563232422,6.106606483459473,5.938155174255371,5.305959224700928,5.878850936889648
5.24,5.233254909515381,4.899788856506348,4.2529144287109375,5.591599941253662,6.785211086273193,5.402221202850342,4.808971405029297,5.004080772399902,5.331407070159912,4.331211090087891,5.003658294677734,5.284977436065674,4.5737786293029785,5.290675163269043,5.852042198181152,5.489488124847412,5.679792881011963,5.690577030181885,5.437308311462402,4.701460361480713,5.340470790863037,6.018755912780762,5.711493968963623,4.36588191986084,5.2430291175842285,5.742430210113525,5.069797039031982,4.415686130523682,5.376285076141357,5.290142059326172,5.2864885330200195,4.487292289733887,4.816783428192139,4.569080829620361,5.866860389709473,4.871729850769043,5.2753753662109375,5.780767440795898,5.024658203125,5.221497535705566,5.639206409454346,4.59246826171875,4.954349040985107,6.9512939453125,4.899788856506348,4.355495452880859,4.69136381149292,6.030161380767822,4.783539772033691,5.164187431335449,4.795534610748291,5.607800006866455,5.32062292098999,5.351885795593262,5.675708293914795,5.47920036315918,5.942348003387451,5.630151748657227,5.285653591156006,4.935076713562012,5.613178730010986,4.2594828605651855,4.340851306915283,5.565639495849609,4.914766788482666,4.925702095031738,5.886141777038574,4.841935634613037,5.906805038452148,5.564913749694824,5.930201530456543,5.227818489074707,5.035006523132324,5.323754787445068,5.401297569274902,5.034940242767334,6.182064056396484,4.833291530609131,6.239750862121582,5.742905616760254,4.872175693511963,6.565872669219971,5.007097244262695,5.606899261474609,5.176012992858887,5.643519878387451,4.996703624725342,4.159210205078125,4.773378372192383,5.194435119628906,6.417628765106201,5.531955718994141,5.5828070640563965,4.971229076385498,5.136484146118164,5.613577842712402,5.128551483154297,5.7107086181640625,6.003418922424316,5.151363849639893
5.27,6.529549598693848,6.06467342376709,5.951600551605225,6.158418655395508,6.0507283210754395,6.130886554718018,5.746520519256592,5.874507904052734,5.940253734588623,6.092273235321045,5.8515801429748535,5.8862175941467285,6.097808361053467,5.7378339767456055,5.911983489990234,6.112206935882568,5.910236835479736,6.017723083496094,5.810786247253418,6.103830337524414,6.003725528717041,6.160956382751465,5.666756629943848,6.14688777923584,5.7577433586120605,5.990891456604004,5.649937152862549,6.012437343597412,5.839040279388428,5.657471656799316,5.785759925842285,5.994523048400879,6.034557819366455,6.107233047485352,6.04842472076416,6.089998245239258,5.9439239501953125,6.003641605377197,5.943389892578125,5.898409843444824,5.846137046813965,6.122260093688965,6.052857398986816,6.045546054840088,5.89616584777832,5.79928731918335,6.276257038116455,5.984170913696289,5.666240692138672,5.7631659507751465,5.804054260253906,6.059314727783203,6.086035251617432,6.006961345672607,5.955445766448975,6.034650802612305,6.174540996551514,5.872904300689697,5.820413112640381,6.075780868530273,5.902099132537842,6.619137763977051,6.220306396484375,5.832699298858643,6.251204967498779,5.92513370513916,5.880244731903076,5.862851142883301,5.9689412117004395,5.817946910858154,6.02847146987915,5.73813009262085,5.772844314575195,5.749427795410156,6.329527854919434,6.196275234222412,6.1262006759643555,6.052384853363037,5.892975807189941,6.242679119110107,6.009723663330078,5.895784854888916,6.009187698364258,6.035036087036133,5.853892803192139,6.085628986358643,6.124783039093018,6.011499881744385,5.900764465332031,5.80109167098999,6.07515811920166,6.4483537673950195,5.802155494689941,5.845310688018799,6.214734077453613,6.176987171173096,5.948946952819824,6.0469255447387695,5.95154333114624,6.32062292098999
5.33,6.635054588317871,5.918030738830566,6.630378246307373,6.878705024719238,6.2727766036987305,5.65718412399292,5.967926502227783,5.7808942794799805,6.110424518585205,6.239467620849609,6.5939812660217285,5.764784812927246,5.963265419006348,6.304417133331299,6.166306495666504,6.48738956451416,5.906740665435791,6.504246711730957,6.286875247955322,6.390740394592285,6.651932716369629,6.371263027191162,6.2190165519714355,5.817541599273682,6.1603546142578125,6.368984222412109,6.194471836090088,6.141113758087158,6.078766345977783,6.13492488861084,6.335214614868164,5.752553939819336,6.673612594604492,6.437442779541016,6.41119384765625,6.130953311920166,6.6788859367370605,6.558856010437012,6.042947769165039,5.255871772766113,5.964277744293213,6.230047225952148,6.380936145782471,6.7943525314331055,5.645879745483398,5.570383548736572,6.904515743255615,6.192572593688965,6.3773016929626465,6.718573093414307,6.1164422035217285,5.93953275680542,6.279178619384766,6.443131923675537,6.814609050750732,6.171746730804443,6.902864933013916,6.082685947418213,6.73463249206543,6.843812465667725,6.497490882873535,6.2348222732543945,6.561002731323242,5.956424236297607,6.150537014007568,5.880433559417725,6.492632865905762,6.776798725128174,5.509472370147705,6.008418083190918,6.74235725402832,5.435117244720459,6.309381008148193,6.311229705810547,6.409696578979492,6.966814041137695,6.47434139251709,5.974606037139893,6.7917585372924805,6.499608993530273,6.744237899780273,5.854718208312988,6.41923713684082,6.220579624176025,5.341458797454834,6.725212097167969,6.493034362792969,6.347175598144531,5.977218151092529,6.1906585693359375,6.892332077026367,6.7322893142700195,6.5478620529174805,6.7476019859313965,6.340735912322998,6.9595160484313965,6.400570869445801,6.381750106811523,6.435405731201172,5.902288913726807
5.36,7.83449649810791,9.610824584960938,8.126791000366211,8.917333602905273,8.455972671508789,8.9574556350708,8.937299728393555,8.70991325378418,8.24598503112793,5.745110034942627,8.191728591918945,8.959918975830078,8.044669151306152,7.115087985992432,9.250791549682617,7.643376350402832,8.227648735046387,8.248929977416992,7.261897563934326,8.161739349365234,8.817316055297852,9.249128341674805,8.218708038330078,8.645358085632324,9.496018409729004,8.7074556350708,7.993951320648193,8.010915756225586,8.705546379089355,8.070245742797852,8.099498748779297,7.143632888793945,8.711085319519043,8.698420524597168,8.2383394241333,8.106244087219238,8.889769554138184,7.294639587402344,8.157896041870117,7.02323055267334,6.756621837615967,8.830218315124512,7.576718807220459,8.967345237731934,7.5642242431640625,8.49677848815918,7.520702362060547,7.9020094871521,8.252796173095703,8.231611251831055,8.37917709350586,8.142910957336426,7.967402935028076,8.072105407714844,8.553695678710938,7.079275131225586,9.228961944580078,7.562374114990234,7.070574760437012,8.233448028564453,8.16365909576416,7.242236614227295,8.891472816467285,9.453686714172363,9.453104019165039,9.139461517333984,8.945284843444824,8.818001747131348,9.26957893371582,6.551676273345947,8.17864990234375,7.674980163574219,8.320760726928711,7.779977798461914,8.335115432739258,7.669736862182617,8.62802791595459,9.684812545776367,7.986921310424805,8.819429397583008,6.934068202972412,8.547074317932129,8.457660675048828,9.247037887573242,9.003681182861328,8.83763313293457,9.092828750610352,8.527111053466797,7.525704860687256,7.017519950866699,7.947507858276367,8.687321662902832,8.067957878112793,8.264681816101074,8.703368186950684,8.055068016052246,8.236968040466309,6.926570892333984,7.844109058380127,7.997992515563965
5.37,6.40008544921875,5.856266975402832,6.579128742218018,6.350790977478027,5.814942836761475,6.691178798675537,6.464661121368408,5.6299662590026855,5.742523670196533,5.772528648376465,5.523265361785889,6.133374214172363,6.756189346313477,5.803158283233643,5.440945625305176,6.495060443878174,5.876105308532715,5.9890265464782715,5.979075908660889,6.186929702758789,6.05524206161499,6.311010837554932,5.742222785949707,6.450798034667969,6.025097370147705,6.113607883453369,5.81630277633667,5.892126083374023,6.603436470031738,6.24832010269165,5.841945648193359,6.081469535827637,6.355866432189941,5.660248279571533,5.518110752105713,5.865871429443359,5.998599529266357,6.159660816192627,6.067728519439697,6.050289154052734,6.068816661834717,6.344324111938477,6.170855522155762,6.396045684814453,6.4316864013671875,6.042994022369385,6.229352951049805,6.329437255859375,5.97971248626709,5.923896789550781,6.345635890960693,5.745544910430908,5.875178337097168,6.598541736602783,6.479019641876221,5.786290168762207,6.053943157196045,6.15189790725708,5.941901206970215,5.937859535217285,6.6768951416015625,6.051395416259766,6.629440784454346,6.6281633377075195,6.454535484313965,6.0756120681762695,6.262768268585205,5.939846038818359,6.234260082244873,5.532361030578613,6.098031044006348,5.78074312210083,5.80615234375,6.063506603240967,6.413283348083496,6.446590900421143,6.357020854949951,6.555664539337158,6.493764877319336,6.193103790283203,6.117083549499512,6.275162696838379,6.230495452880859,6.248387336730957,6.107649326324463,6.584034442901611,6.020273685455322,5.786065101623535,6.1994099617004395,5.775145053863525,6.259018421173096,6.459420204162598,6.1795735359191895,6.298632621765137,5.8517937660217285,6.034396648406982,5.9146809577941895,6.3388214111328125,6.007704257965088,6.241605758666992
5.44,6.24641752243042,6.814089775085449,6.368972301483154,6.888677597045898,6.714025497436523,6.746845245361328,6.861628532409668,6.415985107421875,6.767476558685303,6.489360332489014,6.422202110290527,6.394509792327881,6.930076599121094,6.767902851104736,6.863448143005371,6.843310356140137,6.5949811935424805,6.669422149658203,6.466601848602295,7.305027484893799,6.4186553955078125,6.898172378540039,6.4847187995910645,7.169349193572998,7.246027946472168,6.836622714996338,6.536896228790283,6.2101593017578125,6.733127593994141,6.98360013961792,6.159900665283203,6.9809770584106445,6.947359561920166,6.884681701660156,6.5584821701049805,6.70068883895874,6.693803310394287,6.725399017333984,6.70491886138916,6.55797004699707,6.125879287719727,6.789283275604248,6.734222888946533,7.077154159545898,6.379001617431641,6.744472026824951,6.754375457763672,6.529255390167236,6.382580757141113,6.5126214027404785,6.5440354347229,6.6098527908325195,6.723471164703369,6.675854682922363,7.025077819824219,7.0938401222229,6.683809280395508,6.518440246582031,6.662939548492432,6.337136268615723,7.135097503662109,6.9364094734191895,6.309004306793213,6.380527496337891,6.951407432556152,6.579098701477051,6.889608860015869,6.704440116882324,6.770678520202637,6.639881134033203,6.81734561920166,6.208360195159912,6.403937339782715,6.755913257598877,6.85878849029541,6.49912166595459,7.04903507232666,6.966991424560547,6.906508445739746,6.491968154907227,6.632082462310791,6.528350353240967,6.989436626434326,6.463587284088135,6.521928310394287,6.685221195220947,6.828710556030273,6.404670715332031,6.445551872253418,6.733641147613525,7.038026332855225,7.184377193450928,7.099697113037109,6.869595527648926,6.298734664916992,6.374074935913086,6.751192092895508,7.1007537841796875,7.131503105163574,6.8086323738098145
5.48,6.695964813232422,6.204519271850586,6.4261603355407715,6.73004674911499,6.693821430206299,7.132490634918213,6.918409824371338,6.329096794128418,6.984224319458008,6.259984493255615,6.1398491859436035,6.841161727905273,6.39197301864624,6.4508748054504395,6.359295845031738,7.249717712402344,6.363659381866455,6.831107139587402,6.189670085906982,6.519251823425293,6.893802165985107,6.9638285636901855,6.195919990539551,6.598738193511963,7.255955696105957,6.583282947540283,6.811769008636475,6.289557456970215,6.934122085571289,6.585788726806641,6.581780433654785,7.288789749145508,6.950183391571045,6.6350297927856445,6.496912956237793,6.366128921508789,6.588002681732178,6.801857948303223,6.700275421142578,6.2996697425842285,7.31297492980957,6.4168877601623535,6.394399642944336,6.534650802612305,6.087446212768555,6.853297233581543,6.45975399017334,6.334256649017334,6.796210765838623,6.971573352813721,6.716126918792725,7.209212779998779,6.708154201507568,6.3316497802734375,7.243690490722656,6.747012615203857,6.892401695251465,6.652916431427002,6.933746814727783,6.185429573059082,7.248410701751709,6.119119644165039,7.283062934875488,6.696475028991699,6.8297648429870605,6.189805030822754,6.999163627624512,6.899876117706299,6.271677494049072,7.089951038360596,6.52554988861084,6.262303352355957,6.260394096374512,6.669288158416748,6.412803649902344,7.322024822235107,7.186434745788574,6.906748294830322,6.9129743576049805,6.654012680053711,7.159749984741211,6.333463191986084,7.590326309204102,6.570275783538818,7.862441539764404,6.881949424743652,6.892889976501465,6.399407863616943,7.17341947555542,6.9653425216674805,6.990614414215088,7.079884052276611,6.480741024017334,6.7188401222229,6.30293083190918,6.364565372467041,6.969179153442383,6.984786033630371,6.570780277252197,6.986024379730225
5.52,5.342227935791016,5.191540718078613,5.1762471199035645,5.398097038269043,5.94464635848999,5.556478977203369,5.198681354522705,5.080441951751709,5.262434959411621,5.3602495193481445,5.099379539489746,5.440231800079346,5.401524066925049,5.269167423248291,4.877795219421387,6.377090930938721,6.168289661407471,5.653787612915039,5.263787746429443,5.756999969482422,5.923774242401123,5.929502487182617,5.6821608543396,5.851855278015137,5.117359638214111,6.142670154571533,5.2787065505981445,5.1343841552734375,6.02699613571167,5.313486099243164,5.810847282409668,5.953392028808594,5.399927616119385,5.266934394836426,6.099520206451416,5.256947040557861,5.636813163757324,5.815595626831055,6.15101957321167,4.965533256530762,4.6930646896362305,5.9611968994140625,5.734574317932129,6.0181427001953125,5.648283958435059,5.081308841705322,5.59716796875,5.488546848297119,5.355441093444824,5.237522125244141,4.979175567626953,5.2467169761657715,5.646918296813965,5.318325996398926,5.5099639892578125,5.975610733032227,6.028769493103027,5.6567535400390625,5.507329940795898,5.781843185424805,6.5357346534729,5.2217488288879395,5.645719528198242,4.493410587310791,6.076143264770508,5.611772537231445,5.959434509277344,5.146062850952148,4.8304219245910645,5.306018829345703,5.27712869644165,5.138216018676758,5.086755752563477,5.793639183044434,5.940370559692383,5.728058338165283,5.819953918457031,5.072859764099121,6.076373100280762,5.765807628631592,5.970036506652832,5.144961833953857,6.462103366851807,5.234785556793213,5.21354866027832,5.832494735717773,5.7438201904296875,5.023240089416504,5.64710807800293,5.584908962249756,5.771450519561768,5.456356048583984,6.17440938949585,6.140705108642578,5.654079914093018,5.774373531341553,5.520793437957764,5.996770858764648,5.580437183380127,5.510202884674072
5.52,6.64542818069458,5.656064987182617,3.805403470993042,5.09048318862915,6.17431640625,5.44336462020874,5.5348896980285645,5.65001916885376,5.675487518310547,5.726714611053467,5.728132247924805,6.135987758636475,4.2365312576293945,5.06922721862793,5.943254470825195,6.162630081176758,4.958259105682373,5.394147872924805,5.414768695831299,5.050135135650635,4.944706916809082,6.7774505615234375,5.576817035675049,5.438581466674805,4.362155437469482,6.113187313079834,4.7797322273254395,4.454898834228516,5.2739458084106445,5.761720180511475,5.479925155639648,6.10629940032959,4.912360191345215,5.775312900543213,5.641546249389648,5.44430685043335,5.606963157653809,5.575955390930176,6.049436092376709,5.597479343414307,5.594855785369873,5.572831630706787,5.6595377922058105,5.873569488525391,5.600730895996094,4.73099422454834,4.423469066619873,5.024552345275879,3.87571382522583,5.84210205078125,5.744554042816162,5.510818004608154,5.798476219177246,4.3579325675964355,5.343553066253662,4.168651580810547,5.954223155975342,5.4247965812683105,4.548325538635254,4.254216194152832,5.443307876586914,5.6356635093688965,4.381374359130859,4.614417552947998,4.874658107757568,4.822384357452393,4.070652484893799,6.195331573486328,5.67332124710083,5.460765838623047,5.830259799957275,6.172553539276123,5.89390230178833,5.064835071563721,6.284273147583008,4.080329418182373,5.340200424194336,6.18379020690918,6.045479774475098,5.499698162078857,4.871372222900391,6.156829357147217,4.712340831756592,5.524260520935059,6.1124725341796875,5.330832481384277,5.432199478149414,5.1276960372924805,5.362701416015625,6.160610675811768,5.807829856872559,5.921684265136719,6.07230806350708,5.569232940673828,5.51587438583374,4.816090106964111,5.228211402893066,5.640233039855957,5.284550666809082,6.383433818817139
5.57,8.15262508392334,8.941780090332031,8.355779647827148,8.490506172180176,6.706409454345703,9.047977447509766,8.773627281188965,8.495707511901855,8.12795639038086,7.090528964996338,7.668461322784424,8.537567138671875,8.41988754272461,7.837362766265869,9.444067001342773,8.123004913330078,8.92302417755127,8.549025535583496,7.041955947875977,8.39645767211914,9.172752380371094,8.997610092163086,8.243886947631836,8.500121116638184,7.898606300354004,9.261014938354492,8.24219799041748,8.167034149169922,8.54222297668457,8.283487319946289,7.945457458496094,8.567550659179688,8.487452507019043,8.738346099853516,8.17855453491211,8.827180862426758,8.976521492004395,8.79023551940918,7.787404537200928,8.895486831665039,8.670013427734375,8.808353424072266,8.679183959960938,9.273614883422852,9.064181327819824,8.935157775878906,8.432004928588867,9.076685905456543,8.407967567443848,8.360860824584961,7.975654602050781,8.362557411193848,9.165289878845215,8.40013599395752,9.231657028198242,6.483608722686768,9.188920021057129,8.179932594299316,8.328433990478516,8.78175163269043,8.346640586853027,7.8922600746154785,8.652225494384766,8.658181190490723,8.978302955627441,8.603565216064453,8.727529525756836,7.954425811767578,8.37713623046875,7.895939350128174,8.439340591430664,8.198038101196289,9.069496154785156,7.886447429656982,8.95557975769043,8.639798164367676,8.256223678588867,9.235215187072754,8.33233642578125,8.064433097839355,8.3632230758667,8.29041862487793,9.301871299743652,8.8162260055542,9.014066696166992,8.859091758728027,8.891308784484863,8.366010665893555,9.621952056884766,8.839366912841797,9.119937896728516,8.42965030670166,8.538590431213379,8.5665922164917,8.64513111114502,8.997831344604492,8.729144096374512,7.906357765197754,7.977554798126221,8.44931697845459
5.6,6.824560165405273,6.404112815856934,6.633001804351807,6.762279510498047,6.374639987945557,6.751429557800293,6.484200477600098,6.247015953063965,6.449301719665527,6.648280143737793,6.329751968383789,6.346948146820068,6.408886432647705,6.256590843200684,6.59145450592041,6.38252592086792,6.177372932434082,6.251660346984863,6.252682209014893,6.603627681732178,6.2293572425842285,6.654402732849121,6.19486665725708,6.755252361297607,6.425384521484375,6.37894344329834,6.127317905426025,6.454282760620117,6.409362316131592,6.482547283172607,6.773334503173828,6.134249687194824,6.450273036956787,6.722875595092773,6.399033069610596,6.418752193450928,6.493618011474609,6.299427509307861,6.377675533294678,6.615505695343018,6.326492786407471,6.428744316101074,6.389411926269531,6.512238502502441,6.03476619720459,6.237191677093506,6.76770544052124,6.268007278442383,6.024396896362305,6.309050559997559,6.623246192932129,6.643751621246338,6.505937099456787,6.655307769775391,6.790887832641602,6.5330891609191895,6.532288074493408,6.419902324676514,6.273956298828125,6.66930627822876,6.473112106323242,6.678190231323242,6.719293594360352,6.403866291046143,6.657337665557861,6.140841960906982,6.110620498657227,6.241359233856201,6.3326191902160645,6.110687732696533,6.288926601409912,6.629777908325195,6.154993534088135,6.30511999130249,6.4483137130737305,6.733785152435303,6.496518611907959,6.6394429206848145,6.482509613037109,6.4695281982421875,6.569502830505371,6.819037437438965,6.591794967651367,6.658566951751709,6.428954124450684,6.26322078704834,6.26103401184082,6.308281898498535,6.435575008392334,6.372861862182617,6.484315395355225,6.764881134033203,6.717170238494873,6.543307304382324,6.638545513153076,6.661129474639893,6.573177814483643,6.311054229736328,6.50147819519043,6.607724666595459
5.61,5.793937683105469,6.080779075622559,5.560003757476807,6.041269779205322,4.69810676574707,5.694953918457031,5.553326606750488,5.479605674743652,5.753273010253906,5.359013557434082,5.783110618591309,5.405450820922852,6.002597808837891,5.000929832458496,4.727483749389648,6.183712482452393,6.184624671936035,5.88707160949707,5.188126087188721,5.890810489654541,5.952269554138184,7.020114898681641,6.349777698516846,5.961478233337402,5.496458530426025,6.826465606689453,5.884605884552002,6.220858097076416,6.825309753417969,6.295339107513428,5.3914289474487305,5.937779426574707,5.894687652587891,5.497708320617676,6.008306980133057,5.444779396057129,5.622156620025635,6.120151996612549,5.470637321472168,7.045596599578857,6.045596122741699,5.390132904052734,6.492817401885986,6.601557731628418,5.538890838623047,5.205796241760254,4.881120681762695,6.569555759429932,5.454757213592529,5.485812187194824,5.5549116134643555,5.272073268890381,4.894497394561768,5.439993858337402,5.357959270477295,5.9944939613342285,6.021573066711426,6.736267566680908,6.1023359298706055,5.468015670776367,7.001620292663574,6.151824951171875,5.612050533294678,6.370673656463623,6.036384105682373,6.0204877853393555,6.872450351715088,5.44058895111084,5.9691853523254395,5.459038734436035,5.934159755706787,5.863522529602051,5.007734298706055,5.5960917472839355,6.183649063110352,5.9449992179870605,5.320524215698242,6.077890396118164,6.434640884399414,6.7910614013671875,6.178610801696777,6.1054301261901855,6.820366859436035,5.420609951019287,6.205891132354736,5.86946439743042,6.2578911781311035,5.694716930389404,5.415591239929199,5.9730916023254395,6.247435569763184,6.197481632232666,5.899922847747803,6.681451797485352,6.501364707946777,5.801936626434326,6.05238151550293,6.019162178039551,6.1658172607421875,5.792741775512695
